,Unnamed: 0,id,book_id,best_book_id,work_id,books_count,isbn13,original_publication_year,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,goodreads_book_id
631,631,632,10429045,10429045,15333458,77,9780062085480.0,2011.0,4.01,176433,200300,20959,7715,12475,34344,61578,10429045
632,632,633,17214,17214,2534973,132,9780441783590.0,1959.0,3.99,136886,145886,4034,2062,7314,31597,53591,17214
633,633,634,12033455,12033455,16327730,86,9780385342060.0,2011.0,3.93,144533,154513,10577,3523,8046,34351,58073,12033455
634,634,635,10959,10959,4432325,239,9781857993290.0,1991.0,3.88,109692,143393,7652,3975,9949,32355,50286,10959
635,635,636,11260526,11260526,16187316,14,9780316134120.0,2011.0,4.3,188136,188274,134,2655,6588,29411,42475,11260526
636,636,637,76778,76778,4636013,271,9780553278220.0,1950.0,4.12,143236,156328,5204,1666,5808,28385,56556,76778
637,637,638,7331435,7331435,8975330,76,9780307592840.0,2010.0,3.64,120126,139744,15030,6060,14855,36024,48972,7331435
638,638,639,93,93,1738595,771,9780753454950.0,1880.0,3.97,144497,154669,2667,2236,8362,37291,50838,93
639,639,640,83763,83763,1258566,113,9780061015720.0,2002.0,3.72,131352,136307,2700,2481,11391,40947,48338,83763
640,640,641,84369,84369,1059917,245,9780007202320.0,1956.0,4.02,158701,174641,4156,3501,10243,35440,54778,84369
641,641,642,5064,5064,2845518,2,9780525950070.0,2007.0,4.23,128715,145292,9392,1212,4241,20508,53074,5064
642,642,643,1326258,1326258,1315683,77,9780312360310.0,2008.0,3.9,180961,188550,4013,5974,14466,42946,53682,1326258
643,643,644,13372690,30333938,18602144,60,,2012.0,4.29,153882,176166,14423,2888,5837,22249,51947,13372690
644,644,645,544891,544891,532177,74,9780060874160.0,2007.0,3.84,150003,157088,8576,4103,12836,39399,48089,544891
645,645,646,2696,2696,986234,634,9780140424390.0,1390.0,3.48,148480,158661,2615,6795,19618,52875,48893,2696
646,646,647,42149,42149,1488992,43,9780312348650.0,2006.0,3.71,124371,129325,3375,3042,10434,39728,44093,42149
647,647,648,7664041,7664041,10260587,119,9780375856110.0,2011.0,4.08,146905,162717,8891,3498,9379,28585,50380,7664041
648,648,649,10357575,10357575,18160093,107,9780307593310.0,2009.0,3.89,125195,138691,13779,3934,9901,28881,51416,10357575
649,649,650,46787,46787,2478635,1075,9781840224020.0,1852.0,3.83,137858,155559,5696,3732,11754,39559,52344,46787
650,650,651,480204,480204,2259720,782,9780060809250.0,1909.0,3.97,141110,155679,4590,2451,8945,35912,51572,480204
651,651,652,140079,140079,1174101,75,9780441014910.0,2006.0,4.02,163054,172955,3669,1028,6116,40058,66966,140079
652,652,653,2526,2526,3213039,231,9780156007760.0,1995.0,4.08,98738,133257,11061,2960,6745,21616,47839,2526
653,653,654,7905092,7905092,9585796,92,9780374158460.0,2010.0,3.73,119213,130682,12909,6143,11728,29502,47828,7905092
654,654,655,15812814,15812814,14449475,63,9780142421710.0,2011.0,3.52,100886,179584,14020,6581,22713,57856,55935,15812814
655,655,656,852470,852470,1008494,58,9781423100030.0,2006.0,3.82,150222,157885,6720,6407,13220,37418,45880,852470
656,656,657,1768603,1768603,1766737,104,9781416562600.0,2008.0,3.71,114531,125632,8334,2934,9631,34919,51398,1768603
657,657,658,3805,3805,941200,133,9781841156740.0,2001.0,3.78,117657,131271,8201,6684,10960,27173,46440,3805
658,658,659,88061,88061,86032,83,9781921351430.0,1995.0,3.81,128961,135594,5843,6777,7212,30921,50809,88061
659,659,660,7672,7672,688299,83,9780060541840.0,1980.0,3.55,129811,134422,1587,2910,13893,48006,45059,7672
660,660,661,46677,46677,1086647,47,9780689711730.0,1972.0,4.22,146073,147047,2213,2443,5423,23838,40774,46677
661,661,662,5439,5439,3301398,83,9780618101370.0,1999.0,4.12,110651,125062,8145,860,4045,21705,50880,5439
662,662,663,2767,2767,2185591,83,9780060838650.0,1980.0,4.07,137372,142326,4320,6435,6926,21522,42751,2767
663,663,664,251688,251688,2518209,254,9780679745660.0,1958.0,3.89,129778,158526,7331,1953,8353,40016,62437,251688
664,664,665,6690798,6690798,2802546,101,9780345504970.0,2010.0,4.04,126993,145772,16506,3522,7867,24461,53735,6690798
665,665,666,2744,2744,1007964,112,9780060515200.0,2005.0,4.0,137639,153465,7758,1219,5671,32195,66653,2744
666,666,667,5664985,5664985,5836517,41,9780670011940.0,2009.0,4.08,151721,156330,6238,2588,7073,30314,52171,5664985
667,667,668,18693763,18693763,26542311,62,9781594205710.0,2014.0,3.78,108703,134550,15177,2352,8110,36543,57858,18693763
668,668,669,9328,9328,3374404,243,9780553383800.0,1982.0,4.2,119930,140339,5244,1380,4506,21376,50822,9328
669,669,670,11573,11573,2745957,145,9780451155760.0,1979.0,3.9,132723,139386,2294,1371,7164,37094,52341,11573
670,670,671,16343,16343,3366260,876,9780646418440.0,1920.0,3.98,135514,148617,3826,3132,5501,33269,55831,16343
671,671,672,16304,853510,2285570,429,9780425200450.0,1934.0,4.16,138444,173662,8713,706,4027,30417,70825,16304
672,672,673,15796700,15796700,21519538,83,9780307271080.0,2013.0,4.26,113252,135108,13831,1764,3564,16174,50092,15796700
673,673,674,7494,7494,141228,79,9780446611080.0,2001.0,4.16,121398,124164,4255,2106,5364,21005,38213,7494
674,674,675,233667,233667,1803,154,9780451167800.0,1980.0,3.85,142213,148131,1859,1589,9090,42672,51583,233667
675,675,676,15731779,15731779,21411971,76,9780425263920.0,2013.0,4.19,141641,157731,9728,2275,6942,25570,47336,15731779
676,676,677,6289283,6289283,6473602,70,9780307266310.0,2009.0,4.27,109642,121428,11605,1516,3182,15027,42605,6289283
677,677,678,18293427,18293427,25694131,79,9781616203210.0,2014.0,3.98,115393,145313,20980,2685,5844,28640,63184,18293427
678,678,679,475339,475339,2666907,74,9780590133370.0,1939.0,4.22,156726,158318,1407,2361,5708,26834,43736,475339
679,679,680,1005,30186948,1199320,709,9781585424340.0,1937.0,4.17,87445,117444,3272,2764,5469,18408,33331,1005
680,680,681,8337,8337,1200805,132,9780060885370.0,1932.0,4.16,165127,177991,4096,2773,5952,31155,57916,8337
681,681,682,14201,14201,3921305,124,9780765356150.0,2004.0,3.8,133683,154688,11516,8086,14044,30972,48696,14201
682,682,683,3463,3463,1498124,105,9780446696140.0,2001.0,4.02,116800,123173,3392,1452,5660,27409,42912,3463
683,683,684,12127810,12127810,21539506,63,9781423146730.0,2013.0,4.54,159774,175407,11843,698,1916,12999,45501,12127810
684,684,685,2536134,2536134,2543657,61,9780061448770.0,2008.0,3.85,144606,153953,9445,6428,12529,32771,47507,2536134
685,685,686,3466,3466,1208014,85,9780446615860.0,2003.0,3.98,118045,124358,5443,2102,7587,28194,39312,3466
686,686,687,1067,1067,3364186,38,9780743226720.0,2005.0,4.06,130293,135378,5963,3155,5468,23230,51681,1067
687,687,688,10847,10847,1723947,37,9780330419120.0,2003.0,3.98,112167,123697,8947,1958,5259,25101,52050,10847
688,688,689,11447921,11447921,16381755,51,9780061928120.0,2012.0,3.67,116053,128321,13738,2869,10393,38113,51164,11447921
689,689,690,9742,9742,1716451,62,9780307237700.0,2006.0,3.69,110873,114115,4511,7053,7808,28645,40177,9742
690,690,691,10569,10569,150292,122,9780743455960.0,1999.0,4.31,131481,151918,11807,1361,3497,18862,51470,10569
691,691,692,1472878,1472878,1463850,61,9780312364080.0,2008.0,4.04,121966,131124,11137,2074,6448,25649,46852,1472878
692,692,693,455373,455373,2651694,122,9780345418980.0,1987.0,3.77,128244,135005,2313,1851,9728,40085,49513,455373
693,693,694,2120652,2120652,1470370,47,9780312348670.0,2008.0,3.7,124812,129614,4743,3289,10895,39052,44476,2120652
694,694,695,18214414,18214414,25639104,109,9780316206880.0,2014.0,4.03,120008,145146,13549,1330,4361,27130,67680,18214414
695,695,696,43814,43814,3241580,111,9780345476880.0,1985.0,4.05,141299,150967,3097,1531,6801,30996,54376,43814
696,696,697,9118135,9118135,14893776,49,9780062049800.0,2011.0,3.85,124837,135740,14781,2243,8179,32560,57115,9118135
697,697,698,13539044,13539044,2915346,75,9780374533570.0,2008.0,4.0,110939,129408,11059,1493,5495,25882,54594,13539044
698,698,699,33507,33507,1112418,1691,9780760728500.0,1869.0,3.86,121112,148698,4608,2333,8924,38817,55211,33507
699,699,700,16181,16181,1745738,63,9780743272490.0,2005.0,3.88,124786,130800,4166,2456,6856,33052,49899,16181
700,700,701,14942,14942,841320,572,9780151009980.0,1925.0,3.78,136327,158347,6360,6254,13779,37308,52528,14942
701,701,702,13486632,13486632,10365993,173,9781843913730.0,2009.0,3.81,92275,137865,16350,4096,11094,31788,50610,13486632
702,702,703,10589,10589,3254516,134,9780671024240.0,1998.0,3.87,131004,137867,3087,2377,9330,35689,46716,10589
703,703,704,4687,4687,3875895,114,9780786226740.0,1985.0,4.1,124876,134263,3170,1250,4327,23669,55302,4687
704,704,705,10605,10605,2791999,132,9780451190760.0,1984.0,3.66,130219,136473,1641,2810,13288,44786,41617,10605
705,705,706,54479,54479,4537271,1903,9780140449070.0,1872.0,3.9,117108,141132,4341,1273,6693,36897,55603,54479
706,706,707,53496,53496,1237212,65,9780060739490.0,1994.0,3.95,129350,132970,5530,3251,8401,29328,43060,53496
707,707,708,1430,1430,1950213,194,9780060589290.0,2003.0,3.69,102206,116141,5444,4444,11306,31202,38487,1430
708,708,709,4009,4009,1839377,155,9780316767730.0,1953.0,4.19,105138,117297,3423,1416,3591,18615,41479,4009
709,709,710,13747,13747,3338312,64,9780316109700.0,2005.0,3.67,121373,129563,7434,4405,11803,37340,44811,13747
710,710,711,764347,764347,750423,62,9781416912040.0,2007.0,4.18,143892,152643,15376,3032,5976,22062,50286,764347
711,711,712,10988,10988,3123704,96,9780385335980.0,1996.0,4.34,123736,145728,5743,584,2679,18529,48756,10988
712,712,713,13414446,13414446,18712554,61,9780399256770.0,2013.0,4.29,149702,160193,12663,1213,3659,21004,56370,13414446
713,713,714,12938,12938,2342136,1108,9780743482770.0,1603.0,3.89,135448,147282,3079,2825,10502,36179,47682,12938
714,714,715,12898,12898,2722054,139,9780435233080.0,1949.0,3.49,132061,147597,3486,6733,19241,46338,46051,12898
715,715,716,531350,25402194,2416287,101,9780446579930.0,2007.0,3.99,93479,128525,6808,2160,7288,28349,42867,531350
716,716,717,11742691,11742691,16692130,11,9780545422900.0,2012.0,4.51,119915,120075,384,1968,2226,10191,24365,11742691
717,717,718,10975,10975,1168289,221,,1929.0,3.86,124665,133331,5485,6725,10848,26021,40913,10975
718,718,719,76334,76334,2567181,45,9780452287590.0,2005.0,4.02,106211,113457,5862,4424,7162,19384,32949,76334
719,719,720,2880,2880,1854946,34,9781591164420.0,2002.0,4.21,120004,120433,890,2644,5380,18982,30554,2880
720,720,721,17571564,17571564,24510592,24,9781451666180.0,2013.0,4.17,118910,131008,10136,4313,5424,17787,39701,17571564
721,721,722,9539,9539,6591373,83,9780812513740.0,1992.0,4.21,122524,130562,2145,930,3327,20346,48728,9539
722,722,723,33600,33600,3174890,101,9781920769210.0,2003.0,4.26,95213,111838,10295,2188,4308,13378,34106,33600
723,723,724,2233407,2233407,3159807,67,9780441015890.0,2008.0,4.01,151095,161814,3500,946,5941,37809,62516,2233407
724,724,725,34084,34084,1810634,151,9780670032560.0,1991.0,4.24,117483,135257,3844,801,3169,19831,50959,34084
725,725,726,2373,2373,2589896,109,9780451188460.0,1997.0,4.18,120541,125250,1785,1165,3101,20494,47836,2373
726,726,727,101299,101299,23684,183,9780375408270.0,1995.0,3.73,119911,141705,8529,2975,10982,39603,55731,101299
727,727,728,759611,759611,810506,77,9780805047900.0,1967.0,4.19,125668,127162,2731,2280,6108,22298,31492,759611
728,728,729,77566,77566,1383900,107,9780553283690.0,1989.0,4.21,122225,130489,5640,2284,5503,18329,41131,77566
729,729,730,5308,5308,195832,233,9780142000690.0,1947.0,3.41,133264,145891,6121,8757,18361,48458,45467,5308
730,730,731,179780,179780,1945267,1,9780061007220.0,1971.0,4.14,124467,130575,2850,2211,4877,22809,43470,179780
731,731,732,7937462,7937462,11342428,93,9780316125580.0,2009.0,3.51,145874,159769,9885,7314,21317,50829,43629,7937462
732,732,733,77142,77142,1677615,97,9780679764020.0,1994.0,3.8,131945,136212,3881,2507,9023,35994,54408,77142
733,733,734,546018,546018,2529422,102,9780440174650.0,1976.0,4.42,118951,122585,2644,784,1951,12877,36557,546018
734,734,735,96358,96358,551787,69,9780930289450.0,1988.0,4.36,113855,123312,3711,883,2751,14311,38045,96358
735,735,736,16981,16981,170957,109,9780679732760.0,1952.0,3.84,123073,127464,4160,4351,10006,28935,43080,16981
736,736,737,43015,43015,825414,68,9780374105240.0,2007.0,4.14,116260,121841,9015,1424,3801,20057,46963,43015
737,737,738,9822,9822,839692,73,9780689862200.0,1971.0,4.13,135978,142350,2718,1620,4727,26279,50968,9822
738,738,739,39662,39662,2248680,132,9780751514630.0,1982.0,4.34,105961,138206,3148,435,2223,17523,48177,39662
739,739,740,114345,114345,2852640,14,9780060529960.0,1953.0,4.33,124320,128880,2016,2304,3046,15651,36875,114345
740,740,741,33926,33926,33947,61,9780143035470.0,1998.0,3.29,113977,118017,2809,11089,16858,37528,32016,33926
741,741,742,13453029,13453029,18979356,116,,2012.0,4.24,81982,121842,11803,1155,3518,15776,46236,13453029
742,742,743,28881,28881,3346728,51,9780380813810.0,2002.0,4.26,118576,125861,10411,2392,4578,16179,37102,28881
743,743,744,6708,6708,840520,153,9781577314810.0,1997.0,4.1,104549,112730,5376,3440,6131,17848,33175,6708
744,744,745,12868761,12868761,17995392,2,9780399159020.0,2012.0,3.9,118475,130593,15544,5179,9769,25994,41884,12868761
745,745,746,127455,127455,2116675,72,9780553804680.0,2006.0,4.3,118751,138021,9655,2360,4377,14772,44719,127455
746,746,747,518848,518848,3312237,99,9780064471830.0,1995.0,4.17,137047,146144,5652,2911,5797,22367,47814,518848
747,747,748,5161066,5161066,5228078,68,9780441017160.0,2009.0,4.01,145157,156932,4315,1114,6415,36292,59321,5161066
748,748,749,15753740,15753740,21449403,62,9781439102760.0,2013.0,4.26,109313,125264,13923,1206,3199,15490,47104,15753740
749,749,750,12578077,12578077,17588854,60,9781620610080.0,2011.0,4.23,164832,176296,15367,4284,6932,23256,50731,12578077
750,750,751,8694,8694,74123,142,9780345418910.0,1982.0,4.19,131562,145992,2354,657,3816,25663,53047,8694
751,751,752,17167166,17167166,21581860,55,9781619630630.0,2013.0,4.49,160485,184381,19450,1092,2478,14391,52781,17167166
752,752,753,29800,29800,30220,34,9781932664090.0,2004.0,4.18,126864,130847,3118,3667,4891,18962,40649,29800
753,753,754,6366437,6366437,6553801,51,9781416586290.0,2008.0,4.05,110597,119479,10401,820,3719,23221,52865,6366437
754,754,755,386372,386372,1857065,4,9780061020680.0,1987.0,4.22,128450,141887,3081,912,2663,21970,55524,386372
755,755,756,6644117,6644117,6838626,58,9780373210080.0,2010.0,3.92,158063,163118,10506,5814,11383,34292,50281,6644117
756,756,757,256008,256008,3281465,57,9780671683900.0,1985.0,4.47,111498,116430,5343,1080,2179,10686,29526,256008
757,757,758,32145,32145,1188203,48,9780393324820.0,2003.0,4.05,122502,128102,10513,1992,5132,24229,49580,32145
758,758,759,8709527,8709527,13582374,37,9781595143170.0,2011.0,4.22,140599,146134,7698,3103,4901,21147,45060,8709527
759,759,760,9532,9532,3145587,63,9780765342410.0,1998.0,4.3,115521,125744,4587,706,2793,16218,44173,9532
760,760,761,6063187,6063187,6239469,74,9780385342020.0,2009.0,3.82,119105,126192,6023,3479,9323,32120,42968,6063187
761,761,762,375013,375013,3127624,134,9780340606510.0,1982.0,4.34,108338,113156,1605,1225,2361,12913,36982,375013
762,762,763,11337,11337,1987778,104,9780452287070.0,1970.0,3.99,109944,121866,4963,2409,6094,24867,45871,11337
763,763,764,5971165,5971165,13560666,101,9781416563690.0,2009.0,3.9,119739,130446,6293,2295,7115,31384,49549,5971165
764,764,765,92057,92057,47400,105,9780345350690.0,1965.0,4.29,124805,131773,3951,2453,3362,16312,41019,92057
765,765,766,23754,23754,1228437,68,9781563892270.0,1989.0,4.3,122540,138525,4388,2632,3868,16435,41523,23754
766,766,767,110737,110737,17572,63,9780345465080.0,1999.0,4.2,111497,116984,3636,1391,3451,18065,41881,110737
767,767,768,21686,21686,1234227,134,9780380731860.0,2003.0,4.07,113718,124032,6990,1636,4727,22089,49875,21686
768,768,769,188572,188572,7492217,301,9780553328260.0,1894.0,4.5,109754,126558,2774,471,1125,10089,37928,188572
769,769,770,13006,13006,2796883,1129,9780198320270.0,1599.0,3.65,119933,135918,3044,3318,13030,42014,46750,13006
770,770,771,9938498,9938498,14831761,57,9780307408850.0,2011.0,3.81,110481,122989,12570,1951,7701,32350,50986,9938498
771,771,772,30289,30289,1625515,842,9780140449140.0,-380.0,3.9,110274,122747,2261,2772,7531,29394,42284,30289
772,772,773,47021,47021,3152341,689,9780743477570.0,1593.0,3.81,126318,134240,2370,2869,9611,35666,47453,47021
773,773,774,13206828,13206828,18390772,51,9780312642980.0,2014.0,4.46,162069,177466,20055,866,2056,14772,56494,13206828
774,774,775,341879,341879,332242,66,9780066211310.0,2010.0,4.14,106542,117400,8415,3268,5377,17142,37031,341879
775,775,776,567616,567616,347606,8,9780714836260.0,1997.0,3.79,102746,102988,192,7128,7874,22124,28325,567616
776,776,777,227941,227941,3341834,40,9780767905180.0,2001.0,3.62,101436,103849,2448,8909,9304,24965,29819,227941
777,777,778,30597,30597,3043569,1206,9780451527880.0,1831.0,3.97,119851,133421,3255,1952,6849,30636,47753,30597
778,778,779,5211,5211,865827,79,9781400030650.0,1996.0,4.34,99252,104516,7227,1477,3066,11254,31034,5211
779,779,780,77727,77727,2110010,24,9780836220890.0,1987.0,4.61,117788,118294,684,980,1435,7684,22365,77727
780,780,781,24765,24765,3278286,66,9780689865400.0,2006.0,3.77,139168,148783,7313,3286,13140,41196,48574,24765
781,781,782,58345,58345,1970518,452,9780543898080.0,1899.0,3.63,125474,137455,5662,7523,14751,35125,44172,58345
782,782,783,4134071,4134071,4181277,63,9780312379830.0,2009.0,3.93,138103,146051,3204,4169,10788,32719,41977,4134071
783,783,784,10929,10929,3125926,83,9781401303270.0,2006.0,4.09,102193,106720,6632,958,4221,21064,38962,10929
784,784,785,32669,32669,5054704,91,9780425144370.0,1989.0,4.08,105317,108638,574,973,3064,21463,44290,32669
785,785,786,30120,30120,2501867,24,9780060513090.0,1996.0,4.33,111779,114990,1281,1209,2879,15625,32073,30120
786,786,787,7821447,7821447,10860635,39,9780061992700.0,2010.0,3.98,102560,116368,7386,2279,6246,25054,40835,7821447
787,787,788,23955,135836,1087421,112,9782020336470.0,1993.0,4.07,59453,110677,2029,1757,4329,19778,42833,23955
788,788,789,29581,29581,1703483,143,9780553803720.0,1952.0,4.2,105595,116241,2054,497,2770,18775,44860,29581
789,789,790,6596,6596,376130,82,9781878424500.0,1997.0,4.12,97016,112472,6132,2463,5818,19047,33836,6596
790,790,791,6614960,6614960,6809039,7,9780743296430.0,2010.0,4.01,111239,119767,9871,1155,5434,25143,47540,6614960
791,791,792,22917,22917,1855987,325,9780394709310.0,1812.0,4.31,116324,128007,1851,772,2476,18421,41254,22917
792,792,793,3980,3980,1384549,83,9780744583270.0,1967.0,4.15,134537,144108,5440,1943,5209,25045,49509,3980
793,793,794,16130549,16130549,17851499,116,9781476727650.0,2013.0,4.1,95276,116565,13654,1117,4071,19995,48181,16130549
794,794,795,4271,4271,2961843,138,9780140285670.0,1998.0,3.79,101999,112161,2794,1127,5639,32252,49493,4271
